OPIS_ID|OPIS_DANE|OPIS_AUTOR|OPIS_TYTUL|OPIS_WYDAWCA|OPIS_MWYD|OPIS_RWYD|ZKS_SYGNAT|RKS_TEKST
11562|001  amol2000080  a830-3100  a5982245  aCierpienia młodego WerteracGoethe ; przeł. Leopold Staff ; [reprod. miedziorytów Daniela Chodowieckiego]260  aWarszawabPaństwowy Instytut Wydawniczyc1953300  a133, [1] s., [10] k. tabl.bil.c19 cm500 |Goethe, Johann Wolfgang von (1749-1832).|Cierpienia młodego Wertera|Państwowy Instytut Wydawniczy|Warszawa|1953|lektury|Lektury
11563|001  amol2000080  a830-3100  a5982245  aCierpienie młodego WerteracJohann Wolfgang Goethe ; przeł. [z niem.] Leopold Staff250  a[Wyd. 6 i. e. 10]260  aWarszawabPańst. Instytut Wydawniczyc1984300  a109, [3] s.c21 cm500  aTyt. oryg.: Die Le|Goethe, Johann Wolfgang von (1749-1832).|Cierpienie młodego Wertera|Państ. Instytut Wydawniczy|Warszawa|1984|lektury|Lektury
11563|001  amol2000080  a830-3100  a5982245  aCierpienie młodego WerteracJohann Wolfgang Goethe ; przeł. [z niem.] Leopold Staff250  a[Wyd. 6 i. e. 10]260  aWarszawabPańst. Instytut Wydawniczyc1984300  a109, [3] s.c21 cm500  aTyt. oryg.: Die Le|Goethe, Johann Wolfgang von (1749-1832).|Cierpienie młodego Wertera|Państ. Instytut Wydawniczy|Warszawa|1984|lektury|Lektury
11564|001  amol2000080  a821.112.2-3100  a5982245  aCierpienia młodego WerteracJohann Wolfgang Goethe ; [przekł. Franciszek Mirandola]260  aKrakówb"Zielona Sowa"c1999300  a99 s.c21 cm500  aTyt. oryg. : Die Leiden des jungen Werthers650  a5983|Goethe, Johann Wolfgang von (1749-1832).|Cierpienia młodego Wertera|"Zielona Sowa"|Kraków|1999|lektury|Lektury
11565|001  amol2000080  a830-3100  a5982245  aCierpienia młodego WerteracJohann Wolfgang Goethe ; tł. [z niem.] Leopold Staff ; [posł. Stefan Hubert Kaszyński]260  aPoznańbKantor Wydawniczy SAWWc[1993]300  a187, [1] s.c20 cm440  a21xv500  aTy|Goethe, Johann Wolfgang von (1749-1832).|Cierpienia młodego Wertera|Kantor Wydawniczy SAWW|Poznań|[1993]|lektury|Lektury
393|001  amol2000080  a821.14'02-2100  a4200245  aKról EdypcSofokles ; przł. Kazimierz Morawski ; oprac. Wojciech Rzehak260  aKrakówbGregc2007300  a88 s.bil.c20 cm440  a51xv500  aNotatki na marginesie, cytaty, streszczenie700  a5960700|Sofokles|Król Edyp|Greg|Kraków|2007|lektury|Lektury
393|001  amol2000080  a821.14'02-2100  a4200245  aKról EdypcSofokles ; przł. Kazimierz Morawski ; oprac. Wojciech Rzehak260  aKrakówbGregc2007300  a88 s.bil.c20 cm440  a51xv500  aNotatki na marginesie, cytaty, streszczenie700  a5960700|Sofokles|Król Edyp|Greg|Kraków|2007|lektury|Lektury
393|001  amol2000080  a821.14'02-2100  a4200245  aKról EdypcSofokles ; przł. Kazimierz Morawski ; oprac. Wojciech Rzehak260  aKrakówbGregc2007300  a88 s.bil.c20 cm440  a51xv500  aNotatki na marginesie, cytaty, streszczenie700  a5960700|Sofokles|Król Edyp|Greg|Kraków|2007|lektury|Lektury
393|001  amol2000080  a821.14'02-2100  a4200245  aKról EdypcSofokles ; przł. Kazimierz Morawski ; oprac. Wojciech Rzehak260  aKrakówbGregc2007300  a88 s.bil.c20 cm440  a51xv500  aNotatki na marginesie, cytaty, streszczenie700  a5960700|Sofokles|Król Edyp|Greg|Kraków|2007|lektury|Lektury
393|001  amol2000080  a821.14'02-2100  a4200245  aKról EdypcSofokles ; przł. Kazimierz Morawski ; oprac. Wojciech Rzehak260  aKrakówbGregc2007300  a88 s.bil.c20 cm440  a51xv500  aNotatki na marginesie, cytaty, streszczenie700  a5960700|Sofokles|Król Edyp|Greg|Kraków|2007|lektury|Lektury
11567|001  amol2000080  a875-2100  a6537245  aKról EdypcSofokles ; przeł. i oprac. Kazimierz Morawski250  aWyd. 2260  aKrakówbZakł. Nar. im. Ossolińskichc1947300  a88 s.c16 cm440  a198xISSN 0406-0636vnr 5650  a2779650  a6282650  a5747|Sophocles (496-406 a.C.).|Król Edyp|Zakł. Nar. im. Ossolińskich|Kraków|1947|lektury|Lektury
11789|001  amol2000080  a820(73)-3100  a11223245  aNowi Adam i EwacNathaniel Hawthorne ; wybór, przekł. [z ang.] i słowo wstępne Maria Skroczyńska260  aWarszawab"Czytelnik"c1982300  a163, [4] s.c20 cm500  aWybór z: "The complete short stories" 19|Hawthorne, Nathaniel (1804-1864).|Nowi Adam i Ewa|"Czytelnik"|Warszawa|1982|beletrystyka|Beletrystyka
11790|001  amol2000080  a860-3100  a17518245  aNowele dla Marcii LeonardycLope de Vega ; przeł. [z hisz.] i opatrzyła posł. Zofia Szleyen260  aKrakówbWydaw. Literackiec1981300  a183, [4] s.c21 cm650  a5907650  a7052700  a12373700  a165109|Vega, Lope de (1562-1635).|Nowele dla Marcii Leonardy|Wydaw. Literackie|Kraków|1981|beletrystyka|Beletrystyka
11791|001  amol2000080  a37.017:272100  a17519245  aMądrość w wychowaniu - wychowanie do mądrościcred. Michał Drożdż260  aTarnówbWydawnictwo Diecezji Tarnowskiej Biblosc2016300  a270 s.c21 cm500  aStreszcz. ang. przy rozdz650  a7053700  a1140|Drożdż, Michał (1958- ). Red.|Mądrość w wychowaniu - wychowanie do mądrości|Wydawnictwo Diecezji Tarnowski|Tarnów|2016|dydaktyka i pedagogi|Dydaktyka i pedagogika
11792|001  amol2000080  a796.41:061.2100  a17520245  aDziałalność Towarzystwa Gimnastycznego "Sokół" w Tarnowie w latach 1883-1914b(w świetle "Przewodnika Gimnastycznego Sokół" i "Pogoni")cMarian Stolarczyk260  aTarnów
bWydawnictwo Tarnowskiej Szkoły W|Stolarczyk, Marian (1940- ).|Działalność Towarzystwa Gimnastycznego "Sokół" w T|Wydawnictwo Tarnowskiej Szkoły|Tarnów|2014|tarnoviana|Naukowe i popularnonaukowe
11794|001  amol2000080  a821.162.1-1100  a7098245  aBalladycWiesław Marszalik250  aWyd. 2260  aTarnówbTarnowskie Towarzystwo Kulturalnec2000300  a31 s.c21 cm650  a5944650  a293920  a83-87366-08-0|Marszalik, Wiesław (1946- ).|Ballady|Tarnowskie Towarzystwo Kultura|Tarnów|2000|poezja|Beletrystyka
11793|001  amol2000080  a821.162.1-93100  a7098245  aJulia czy figa z makiem?cWiesław Marszalik260  aTarnówbTarnowskie Towarzystwo Kulturalnec1999300  a278, [1] s.c20 cm650  a1049920  a83-87366-17-X|Marszalik, Wiesław (1946- ).|Julia czy figa z makiem?|Tarnowskie Towarzystwo Kultura|Tarnów|1999|powieść młodzieżowa|Beletrystyka
11795|001  amol2000080  a2100  a17521245  aChłopiec, który wrócił z niebabHistoria, która wydarzyła się naprawdęcKevin Malarkey260  aWrocławbAetosc2015300  a271, [1] s.c22 cm650  a7056650  a7057650  a6129650  a7058650  a7059650  a7060
|Malarkey, Kevin|Chłopiec, który wrócił z nieba : Historia, która w|Aetos|Wrocław|2015|religie|Inne
11796|001  amol2000080  a821.111(73)-3100  a17522245  aAshford ParkcLauren Willing ; z ang. przeł. Agnieszka Zajda260  aWarszawabAmberc2013300  a413, [2] s.c21 cm650  a3700  a17523920  a978-83-241-4617-8|Willing, Lauren|Ashford Park|Amber|Warszawa|2013|beletrystyka|Beletrystyka
11797|001  amol2000080  a910.4:929-051(410)"20"100  a17524245  aLekcje z pingwinemcTom Michell ; przeł. Łukasz Małecki260  aKrakówbWydawnictwo Literackiec2016300  a285, [2] s.bil.c20 cm650  a7062650  a5992650  a2606700  a17525700  a11409|Michell, Tom.|Lekcje z pingwinem|Wydawnictwo Literackie|Kraków|2016|podróże|Inne
11798|001  amol2000080  a821.111(73)-93100  a17526245  aBlaskcAmy Kathleen Ryan ; przeł. Grzegorz Komerski260  aWarszawabWydawnictwo Jaguarc2013300  a406, [1] s.c20 cm440  a1026xv1500  aTyt. oryg. cyklu: "Sky chasers"650  a800700  a17527
|Ryan, Amy Kathleen.|Blask|Wydawnictwo Jaguar|Warszawa|2013|fantastyka|Beletrystyka
11799|001  amol2000080  a821.111(73)-3100  a17529245  aMam na imię LucycElizabeth Strout ; z ang. przeł. Bohdan Maliborski260  aWarszawabWielka Literaccop. 2016300  a203, [4] s.c21 cm650  a3700  a6880700  a11409920  a978-83-8032-101-4|Strout, Elizabeth.|Mam na imię Lucy|Wielka Litera|Warszawa|cop. 2016|beletrystyka|Beletrystyka
10685|001  amol2000080  a808.4-5:808.4-3100  a9062245  aSłownik etymologiczny języka polskiegocAleksander Brückner ; [wstęp do 2. wyd. Klemensiewicz Z.]250  aWyd. 2260  aWarszawab"Wiedza Powszechna"c1970300  aXIV, 805, [2] s.c23 cm500  aPrzedr.|Brückner, Aleksander (1856-1939).|Słownik etymologiczny języka polskiego|"Wiedza Powszechna"|Warszawa|1970|słowniki językowe|Wydawnictwa informacyjne
10685|001  amol2000080  a808.4-5:808.4-3100  a9062245  aSłownik etymologiczny języka polskiegocAleksander Brückner ; [wstęp do 2. wyd. Klemensiewicz Z.]250  aWyd. 2260  aWarszawab"Wiedza Powszechna"c1970300  aXIV, 805, [2] s.c23 cm500  aPrzedr.|Brückner, Aleksander (1856-1939).|Słownik etymologiczny języka polskiego|"Wiedza Powszechna"|Warszawa|1970|słowniki językowe|Wydawnictwa informacyjne
3402|001  amol2000080  a884-3100  a6156245  aGranicacZofia Nałkowska260  aBydgoszczb"Arcanum"c[1991]300  a287, [1] s.berr.c20 cm440  a318xv650  a16920  a83-85069-26-7|Nałkowska, Zofia (1884-1954).|Granica|"Arcanum"|Bydgoszcz|[1991]|lektury|Lektury
11823|001  amol2000080  a884-1100  a10291245  aZ "treści gorejącej"cJulian Tuwim ; oprac graf. Elżbieta Murawska260  aWarszawab"Czytelnik"c1974300  a38, [4] s.bil.c27 cm650  a5944650  a293700  a11788700  a16510|Tuwim, Julian (1894-1953).|Z "treści gorejącej"|"Czytelnik"|Warszawa|1974|poezja|Beletrystyka
11824|001  amol2000080  a001(438)"12/19":92100  a9491245  aSławni i nieznanicTadeusz Rojek ; [il. Marian Stachurski]260  aWarszawab"Nasza Księgarnia"c1975300  a450, [2] s.c25 cm500  aBibliogr650  a7076700  a12278700  a16510|Rojek, Tadeusz (1916-1994).|Sławni i nieznani|"Nasza Księgarnia"|Warszawa|1975|nauka i wiedza ogóln|Naukowe i popularnonaukowe
3676|001  amol2000080  a821.162.1-3100  a9897245  aChłopicWładysław Stanisław Reymont ; oprac. Anna Popławska, Maria  Zagnińska250  aWyd. 2 rozszerz. i uzup.260  aKrakówbGregc2011300  a717 [1] s.bil.c20 cm440  a51xv650  a16700  a59637|Reymont, Władysław Stanisław|Chłopi|Greg|Kraków|2011|lektury|Lektury
11972|001  amol2000080  a377100  a17716245  a85 lat ZSTbPraca zbiorowacDorota Lis (red.) ; Marta Kaczor (red.) ; Paweł Kalita (red.)260  aTarnówbSCan Wydawnictwo s. c.c2016300  a220; [3] s.bil.c31 cm650  a7151650  a7152650  a7153700  a177|Lis, Dorota (red.)|85 lat ZST : Praca zbiorowa|SCan Wydawnictwo s. c.|Tarnów|2016|tarnoviana|Inne
11972|001  amol2000080  a377100  a17716245  a85 lat ZSTbPraca zbiorowacDorota Lis (red.) ; Marta Kaczor (red.) ; Paweł Kalita (red.)260  aTarnówbSCan Wydawnictwo s. c.c2016300  a220; [3] s.bil.c31 cm650  a7151650  a7152650  a7153700  a177|Lis, Dorota (red.)|85 lat ZST : Praca zbiorowa|SCan Wydawnictwo s. c.|Tarnów|2016|tarnoviana|Inne
11972|001  amol2000080  a377100  a17716245  a85 lat ZSTbPraca zbiorowacDorota Lis (red.) ; Marta Kaczor (red.) ; Paweł Kalita (red.)260  aTarnówbSCan Wydawnictwo s. c.c2016300  a220; [3] s.bil.c31 cm650  a7151650  a7152650  a7153700  a177|Lis, Dorota (red.)|85 lat ZST : Praca zbiorowa|SCan Wydawnictwo s. c.|Tarnów|2016|tarnoviana|Inne
11972|001  amol2000080  a377100  a17716245  a85 lat ZSTbPraca zbiorowacDorota Lis (red.) ; Marta Kaczor (red.) ; Paweł Kalita (red.)260  aTarnówbSCan Wydawnictwo s. c.c2016300  a220; [3] s.bil.c31 cm650  a7151650  a7152650  a7153700  a177|Lis, Dorota (red.)|85 lat ZST : Praca zbiorowa|SCan Wydawnictwo s. c.|Tarnów|2016|tarnoviana|Inne
11972|001  amol2000080  a377100  a17716245  a85 lat ZSTbPraca zbiorowacDorota Lis (red.) ; Marta Kaczor (red.) ; Paweł Kalita (red.)260  aTarnówbSCan Wydawnictwo s. c.c2016300  a220; [3] s.bil.c31 cm650  a7151650  a7152650  a7153700  a177|Lis, Dorota (red.)|85 lat ZST : Praca zbiorowa|SCan Wydawnictwo s. c.|Tarnów|2016|tarnoviana|Inne
12117|001  amol2000080  a94(438):94(=411.16)100  a17829245  aPolin
b1000 lat historii Żydów polskich
cred. nauk. Barbara Kirshenblatt-Gimblett i Antony Polonsky ; [tł. Dominika Gajewska, Maciej Gugała, Marcin Stopa, Anna Kijak, Karolina Szymaniak, Magdalen|Kirshenblatt-Gimblett, Barbara (1942- ). Red.|Polin : 1000 lat historii Żydów polskich|Muzeum Historii Żydów Polskich|Warszawa|2014|historia Polski|Naukowe i popularnonaukowe
12118|001  amol2000080  a37(091)100  a16441245  aSiedemnastka - szkoła pod lasemcMarek Smoła260  aTarnówbSCan Wydawnictwo s. c.c2016300  a640 s.bil.c25 cm650  a7199650  a7200920  a978-83-87785-97-0|Smoła, Marek (1969- ).|Siedemnastka - szkoła pod lasem|SCan Wydawnictwo s. c.|Tarnów|2016|tarnoviana|Naukowe i popularnonaukowe
12143|001  amol2000080  a821.162.1-3100  a17863245  aSpełnione marzeniacKrystyna Mirek260  aPoznańbWydawnictwo Filiac2016300  a372, [3] s.c20 cm650  a1700  a17159920  a978-83-8075-156-9|Mirek, Krystyna (filolog)|Spełnione marzenia|Wydawnictwo Filia|Poznań|2016|beletrystyka|Beletrystyka
12144|001  amol2000080  a821.221.31-3100  a17864245  aI góry odpowiedziały echemcKhaled Hosseini ; z ang. przeł. Magdalena Słysz260  aWarszawabWydawnictwo Albatros A. Kuryłowiczc2013300  a446, [1] s.c20 cm650  a7209700  a7268700  a16510920 |Hosseini, Khaled (1965- ).|I góry odpowiedziały echem|Wydawnictwo Albatros A. Kuryło|Warszawa|2013|beletrystyka|Beletrystyka
12145|001  amol2000080  a821.162.1-3100  a17865245  aPan Lodowego OgroducJarosław Grzędowicz ; il. Dominik BronieknT. 1250  aWyd. 4260  aLublinbFabryka Słówc2012300  a541, [19] s.bil.c20 cm650  a800700  a17866700  a16510920  a978-83-757|Grzędowicz, Jarosław (1965- )|Pan Lodowego Ogrodu|Fabryka Słów|Lublin|2012|fantastyka|Beletrystyka
12146|001  amol2000080  a821.162.1-3100  a17865245  aPan Lodowego OgroducJarosław Grzędowicz ; il. Dominik BronieknT. 2250  aWyd. 3260  aLublinbFabryka Słówc2012300  a638, [18] s.bil.c20 cm650  a800700  a17866700  a16510920  a978-83-757|Grzędowicz, Jarosław (1965- )|Pan Lodowego Ogrodu|Fabryka Słów|Lublin|2012|fantastyka|Beletrystyka
12147|001  amol2000080  a821.111-3100  a17867245  aCórka rewolucjicAntonia Senior ; z ang. przeł. Jakub Jedliński260  aPoznańbCzwarta Stronac2016300  a535, [1] s.c21 cm650  a116700  a17868920  a978-83-7976-522-5|Senior, Antonia|Córka rewolucji|Czwarta Strona|Poznań|2016|powieść historyczna|Beletrystyka
12148|001  amol2000080  a821.111(417)-93100  a17869245  aO mały włoscEoin Colfer ; przeł. Piotr Grzegorzewski260  aWarszawabGrupa Wydawnicza Foksalccop. 2013300  a286, [2] s.c21 cm650  a7210700  a17870700  a16510920  a978-83-7747-841-7|Colfer, Eoin (1965- ).|O mały włos|Grupa Wydawnicza Foksal|Warszawa|cop. 2013|powieść młodzieżowa|Beletrystyka
12149|001  amol2000080  a821.162.1-3100  a17871245  aRodzina z SosnówkicMaria Ulatowska260  aWarszawabPrószyński Mediac2015300  a422, [1] s.c20 cm650  a1700  a16510920  a978-83-7961-160-7|Ulatowska, Maria (1948- )|Rodzina z Sosnówki|Prószyński Media|Warszawa|2015|beletrystyka|Beletrystyka
8944|001  amol2000080  a316.728:391:613.99100  a15108245  aLekcje madame ChiccJennifer L. Scott ; przeł. Anna Sak, Agnieszka Sobolewska260  aKrakówbWydawnictwo Literackiec2013300  a292, [3] s.bil.c20 cm500  aNa okł. podtyt.: opowieść o tym, jak|Scott, Jennifer L.|Lekcje madame Chic|Wydawnictwo Literackie|Kraków|2013|socjologia|Inne
12150|001  amol2000080  a821.111(94)-3100  a16560245  aUczennica MagacTrudi Canavan ; przeł. Agnieszka Fulińska250  aWyd. 2260  aKrakówbWydawnictwo Galeria Książkic2011300  a811, [4] s.bil.c20 cm500  aTyt. oryg.: "The Magician's apprentice" 20|Canavan, Trudi (1969- ).|Uczennica Maga|Wydawnictwo Galeria Książki|Kraków|2011|fantastyka|Beletrystyka
12157|001  amol2000080  a821.162.1-3100  a6114245  aOsiołkiemcAndrzej Stasiuk 260  aWołowiecb"Czarne"c2016300  a198 ; [2] s.c21 cm650  a228920  a978-83-8049-378-0|Stasiuk, Andrzej (1960- ).|Osiołkiem|"Czarne"|Wołowiec|2016|beletrystyka|Beletrystyka
12152|001  amol2000080  a821.162.1-3100  a17873245  aHardacElżbieta Cherezińska260  aPoznańbZysk i S-ka Wydawnictwoccop. 2016300  a577, [14] s.bil.c23 cm650  a1700  a12535920  a978-83-7785-959-9|Cherezińska, Elżbieta (1972- )|Harda|Zysk i S-ka Wydawnictwo|Poznań|cop. 2016|powieść historyczna|Beletrystyka
12151|001  amol2000080  a821.162.1-3100  a17872245  aNadzieje i marzeniacMagdalena Kordel260  aKrakówbSpołeczny Instytut Wydawniczy Znakc2016300  a425, [1] s.c21 cm500  aStanowi cz. 4. cyklu, cz. 1. pt.: Wymarzony dom, cz. 3. pt.: Tajemnica bzów
|Kordel, Magdalena (1978- )|Nadzieje i marzenia|Społeczny Instytut Wydawniczy |Kraków|2016|beletrystyka|Beletrystyka
12156|001  amol2000080  a272100  a17157245  aDasz radębOstatnia rozmowacJan Kaczkowski ; Joanna Podsadecka260  aKrakówbWydaw. WAMc2016300  a184 s.bil.c21 cm650  a7211920  a978-83-277-1163-2|Kaczkowski, Jan (1977-2016)|Dasz radę : Ostatnia rozmowa|Wydaw. WAM|Kraków|2016|religie|Naukowe i popularnonaukowe
12153|001  amol2000080  a821.111-3100  a17874245  aKryptonim "Kawki"cKen Follett ; z ang. przeł. Jacek Manicki, Witold Nowakowski250  aWyd. 8260  aWarszawabWydawnictwo Albatros Andrzej Kuryłowiczc2016300  a507, [4] s.c20 cm650  a116700  a1445|Follett, Ken (1949- )|Kryptonim "Kawki"|Wydawnictwo Albatros Andrzej K|Warszawa|2016|sensacja|Beletrystyka
12154|001  amol2000080  a821.111(73)-3100  a17876245  aSpójrz na mniecNicholas Sparks ; z ang. przeł. Maria Gębicka-Frąc260  aWarszawabWydawnictwo Albatros Andrzej Kuryłowiczc2016300  a510, [1] s.c21 cm650  a3700  a17877700  a12535920  a978|Sparks, Nicholas (1965- )|Spójrz na mnie|Wydawnictwo Albatros Andrzej K|Warszawa|2016|beletrystyka|Beletrystyka
12155|001  amol2000080  a821.112.2-3100  a14430245  aDom sióstrcCharlotte Link ; z jęz. niem. przeł. Ryszard Wojnakowski250  aWyd. 3260  aKatowicebWydawnictwo Sonia Dragac2013300  a634, [1] s.c21 cm500  aTyt. oryg.: "Das Haus der Schwestern" 19|Link, Charlotte (1963- ).|Dom sióstr|Wydawnictwo Sonia Draga|Katowice|2013|sensacja|Beletrystyka
12174|001  amol2000080  a821.162.1-3100  a17887245  aSzykuj się do odlotubmade in European UnioncMagdalena Wleklik260  aWarszawabWydawnictwo Telbitccop. 2008300  a191 s.c20 cm500  aNa s. red. błędnie przypisany ISBN650  a1920  a978-83-60848-|Wleklik, Magdalena (1977- ).|Szykuj się do odlotu : made in European Union|Wydawnictwo Telbit|Warszawa|cop. 2008|beletrystyka|Beletrystyka
12175|001  amol2000080  a821.111-3100  a17888245  aNie ma tego złego...cJamie Holland ; przekł. Karolina Bober260  aWarszawab"Amber"c2002300  a238, [2] s.c21 cm440  a215xv650  a116700  a17889700  a17890920  a83-7245-986-X|Holland, Jamie.|Nie ma tego złego...|"Amber"|Warszawa|2002|beletrystyka|Beletrystyka
12176|001  amol2000080  a821.162.1-93100  a5884245  aAnna i wodorostycHanna Kowalewska260  aPoznańbZysk i S-ka Wydawnictwoc2007300  a435, [2] s.c18 cm440  a1045xv1650  a182700  a17891920  a978-83-7506-850-4|Kowalewska, Hanna (1960- ).|Anna i wodorosty|Zysk i S-ka Wydawnictwo|Poznań|2007|powieść młodzieżowa|Beletrystyka
12177|001  amol2000080  a821.162.1-93100  a17892245  aHera moja miłośćcAnna Onichimowska260  aWarszawabŚwiat Książki - Bertelsmann Mediac2007300  a158, [1] s.c20 cm500  aPubl. Klubu Świat Książki nr 6328650  a182700  a16510920  a978-83-247-|Onichimowska, Anna (1952- ).|Hera moja miłość|Świat Książki - Bertelsmann Me|Warszawa|2007|powieść młodzieżowa|Beletrystyka
12178|001  amol2000080  a943.8.082.5+943.8.083::325.2]-053.2100  a17893245  aSkradzione dzieciństwocŁucjan Zbigniew Królikowski250  a[Wyd. 1 polskie]260  aKraków.bWydaw. Apostolstwa Modlitwyc[1991]300  a435, [5] s.bfot., mapy, portr.c21 cm500 |Królikowski, Łucjan Zbigniew (1919- ).|Skradzione dzieciństwo|Wydaw. Apostolstwa Modlitwy|Kraków.|[1991]|historia II wojny|Naukowe i popularnonaukowe
12179|001  amol2000080  a821.113.5-3100  a14454245  aWybawicielcJo Nesb ; przeł. Iwona Zimnicka260  aPoznańbWydawnictwo Dolnośląskie Oddział Publicatc2009300  a431, [1] s.c21 cm650  a5484700  a14455700  a16510920  a978-83-271-5172-8|Nesb, Jo (1960- ).|Wybawiciel|Wydawnictwo Dolnośląskie Oddzi|Poznań|2009|sensacja|Beletrystyka
12180|001  amol2000080  a821.113.5-3100  a15470245  aCzłowiek nietoperzcJo Nesbo ; przeł. z norw. Iwona Zimnicka260  aPoznańbWydawnictwo Dolnośląskie Oddział Publicatccop. 1997300  a340, [3] s.c21 cm500  aOznaczono jako t. 1. cyklu kryminałów o H|Nesbo, Jo (1960- ).|Człowiek nietoperz|Wydawnictwo Dolnośląskie Oddzi|Poznań|cop. 1997|sensacja|Beletrystyka
12181|001  amol2000080  a821.111(73)-3100  a17894245  aKlub niewiernych żoncCarrie Karasyov ; z ang. przeł. Hanna Szajowska260  aWarszawabWydawnictwo Remi Katarzyna Portnickac2009300  a329, [2] s.c21 cm500  aTyt. oryg.: The infidelity pact, 2007
|Karasyov, Carrie (1972- ).|Klub niewiernych żon|Wydawnictwo Remi Katarzyna Por|Warszawa|2009|beletrystyka|Beletrystyka
12182|001  amol2000080  a821.134.2(862)-3100  a17895245  aNasze losy są jak rzekicJaime Manrique 260  aPoznańbWydawnictwo Dolnośląskie Oddział Publicatc2008300  a257; [7] s.c21 cm650  a1583920  a978-83-245-8541-0|Manrique, Jaime|Nasze losy są jak rzeki|Wydawnictwo Dolnośląskie Oddzi|Poznań|2008|beletrystyka|Beletrystyka
12183|001  amol2000080  a821.111(73)-3100  a17896245  aNie posiadamy się ze szczęściacKaren Joy Fowler ; tł. Kamilla Sławińska260  aWarszawabPoradnia Kc2016300  a342, [2] s.c21 cm650  a6129650  a3700  a17897700  a11409920  a978-83-63960-6|Fowler, Karen Joy (1950- )|Nie posiadamy się ze szczęścia|Poradnia K|Warszawa|2016|beletrystyka|Beletrystyka
12184|001  amol2000080  a821.111(73)-3100  a17898245  aFlirty bez znieczuleniacLisa Cach ; przeł. Anna Walęcka260  aWarszawabWydawnictwo G+J Gruner + Jahr Polskac2005300  a287, [2] s.c20 cm440  a68xv10650  a3700  a17899920  a83-238-1712-X|Cach, Lisa.|Flirty bez znieczulenia|Wydawnictwo G+J Gruner + Jahr |Warszawa|2005|beletrystyka|Beletrystyka
12185|001  amol2000080  a821.162.1-3100  a6609245  aZ widokiem na CastellocIwona Menzel260  aWarszawabG + J Gruner + Jahr Polskac[2006]300  a284, [1] s.c21 cm440  a1046xv8650  a1920  a83-60376-46-8|Menzel, Iwona.|Z widokiem na Castello|G + J Gruner + Jahr Polska|Warszawa|[2006]|beletrystyka|Beletrystyka
12186|001  amol2000080  a821.162.1-3100  a17900245  aKobieca intuicjacDominika Stec260  aWarszawabG + J Gruner + Jahr Polskaccop. 2005300  a203, [1] s.c20 cm440  a1046xv3650  a1920  a83-60376-15-8|Stec, Dominika.|Kobieca intuicja|G + J Gruner + Jahr Polska|Warszawa|cop. 2005|beletrystyka|Beletrystyka
